  [2022-01-28 16:42:25,017], , [restartedMain], otp-manager-service, INFO  LoggingAspect profileAllMethods | END of OtpManagerConfig.getRestTemplate
  [2022-01-28 16:42:25,018], , [restartedMain], otp-manager-service, INFO  LoggingAspect profileAllMethods | Execution time of OtpManagerConfig.getRestTemplate :: 6 ms
  [2022-01-28 16:42:25,444], , [restartedMain], otp-manager-service, WARN  JpaBaseConfiguration$JpaWebConfiguration openEntityManagerInViewInterceptor | spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
  [2022-01-28 16:42:26,251], , [restartedMain], otp-manager-service, INFO  ThreadPoolTaskExecutor initialize | Initializing ExecutorService 'applicationTaskExecutor'
  [2022-01-28 16:42:27,361], , [restartedMain], otp-manager-service, INFO  Http11NioProtocol log | Starting ProtocolHandler ["http-nio-7076"]
  [2022-01-28 16:42:27,366], , [restartedMain], otp-manager-service, INFO  TomcatWebServer start | Tomcat started on port(s): 7076 (http) with context path '/OTPManager'
  [2022-01-28 16:42:27,367], , [restartedMain], otp-manager-service, INFO  OtpManagerApplication logStarted | Started OtpManagerApplication in 21.093 seconds (JVM running for 3943.16)
  [2022-01-28 16:42:27,369], , [restartedMain], otp-manager-service, INFO  ConditionEvaluationDeltaLoggingListener onApplicationEvent | Condition evaluation unchanged
  [2022-01-28 16:44:56,519], , [Thread-10], otp-manager-service, INFO  ThreadPoolTaskExecutor shutdown | Shutting down ExecutorService 'applicationTaskExecutor'
  [2022-01-28 16:44:56,698], , [Thread-10], otp-manager-service, INFO  LocalContainerEntityManagerFactoryBean destroy | Closing JPA EntityManagerFactory for persistence unit 'default'
  [2022-01-28 16:44:56,913], , [Thread-10], otp-manager-service, INFO  HikariDataSource close | HikariPool-2 - Shutdown initiated...
  [2022-01-28 16:44:57,073], , [Thread-10], otp-manager-service, INFO  HikariDataSource close | HikariPool-2 - Shutdown completed.
  [2022-01-28 16:44:59,815], , [restartedMain], otp-manager-service, INFO  PostProcessorRegistrationDelegate$BeanPostProcessorChecker postProcessAfterInitialization | Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$c4317c49] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
